image_id,domain,split,image_path
2014-09-08 10_11_14,A (Summer),train,trainA/2014-09-08 10_11_14.jpg
2014-09-08 15_48_57,A (Summer),train,trainA/2014-09-08 15_48_57.jpg
2014-09-08 22_40_14,A (Summer),train,trainA/2014-09-08 22_40_14.jpg
2014-09-09 00_25_52,A (Summer),train,trainA/2014-09-09 00_25_52.jpg
2014-09-09 06_56_45,A (Summer),train,trainA/2014-09-09 06_56_45.jpg
2014-09-09 10_38_17,A (Summer),train,trainA/2014-09-09 10_38_17.jpg
2014-09-09 10_54_18,A (Summer),train,trainA/2014-09-09 10_54_18.jpg
2014-09-10 13_20_11,B (Winter),test,testB/2014-09-10 13_20_11.jpg
2014-09-10 21_23_00,B (Winter),test,testB/2014-09-10 21_23_00.jpg
2014-09-10 22_17_28,A (Summer),train,trainA/2014-09-10 22_17_28.jpg
2014-09-11 03_46_00,B (Winter),test,testB/2014-09-11 03_46_00.jpg
2014-09-11 13_48_29,A (Summer),train,trainA/2014-09-11 13_48_29.jpg
2014-09-12 07_02_34,A (Summer),train,trainA/2014-09-12 07_02_34.jpg
2014-09-12 14_09_43,A (Summer),train,trainA/2014-09-12 14_09_43.jpg
2014-09-13 02_25_26,B (Winter),train,trainB/2014-09-13 02_25_26.jpg
2014-09-14 09_55_57,A (Summer),train,trainA/2014-09-14 09_55_57.jpg
2014-09-14 09_58_08,A (Summer),train,trainA/2014-09-14 09_58_08.jpg
2014-09-14 13_30_13,A (Summer),train,trainA/2014-09-14 13_30_13.jpg
2014-09-14 20_39_50,B (Winter),test,testB/2014-09-14 20_39_50.jpg
2014-09-18 14_59_03,A (Summer),train,trainA/2014-09-18 14_59_03.jpg
2014-09-24 11_27_39,B (Winter),train,trainB/2014-09-24 11_27_39.jpg
2014-10-02 14_07_29,A (Summer),train,trainA/2014-10-02 14_07_29.jpg
2014-10-04 14_50_41,B (Winter),test,testB/2014-10-04 14_50_41.jpg
2014-10-17 23_25_01,B (Winter),test,testB/2014-10-17 23_25_01.jpg
2014-10-22 17_01_16,B (Winter),train,trainB/2014-10-22 17_01_16.jpg
2014-10-29 21_03_59,B (Winter),train,trainB/2014-10-29 21_03_59.jpg
2014-10-30 17_30_21,B (Winter),test,testB/2014-10-30 17_30_21.jpg
2014-10-31 21_12_16,A (Summer),train,trainA/2014-10-31 21_12_16.jpg
2014-11-04 18_33_23,B (Winter),train,trainB/2014-11-04 18_33_23.jpg
2014-11-05 14_30_02,A (Summer),train,trainA/2014-11-05 14_30_02.jpg
2014-11-06 10_00_03,A (Summer),train,trainA/2014-11-06 10_00_03.jpg
2014-11-12 16_55_11,B (Winter),test,testB/2014-11-12 16_55_11.jpg
2014-11-14 21_15_11,B (Winter),test,testB/2014-11-14 21_15_11.jpg
2014-11-17 06_49_53,B (Winter),train,trainB/2014-11-17 06_49_53.jpg
2014-11-17 06_49_53,A (Summer),train,trainA/2014-11-17 06_49_53.jpg
2014-11-17 19_55_25,B (Winter),train,trainB/2014-11-17 19_55_25.jpg
2014-11-26 20_20_32,B (Winter),train,trainB/2014-11-26 20_20_32.jpg
2014-11-30 07_44_06,B (Winter),train,trainB/2014-11-30 07_44_06.jpg
2014-11-30 13_40_15,A (Summer),train,trainA/2014-11-30 13_40_15.jpg
2014-12-04 06_39_00,B (Winter),test,testB/2014-12-04 06_39_00.jpg
2014-12-08 23_10_35,B (Winter),train,trainB/2014-12-08 23_10_35.jpg
2014-12-20 17_05_32,B (Winter),train,trainB/2014-12-20 17_05_32.jpg
2014-12-21 16_17_03,B (Winter),train,trainB/2014-12-21 16_17_03.jpg
2014-12-22 18_02_33,B (Winter),train,trainB/2014-12-22 18_02_33.jpg
2014-12-24 08_11_48,B (Winter),train,trainB/2014-12-24 08_11_48.jpg
2014-12-27 23_32_24,B (Winter),train,trainB/2014-12-27 23_32_24.jpg
2014-12-30 23_51_36,B (Winter),train,trainB/2014-12-30 23_51_36.jpg
2014-12-31 11_38_42,B (Winter),train,trainB/2014-12-31 11_38_42.jpg
2014-12-31 16_53_04,B (Winter),train,trainB/2014-12-31 16_53_04.jpg
2015-01-02 16_38_48,A (Summer),train,trainA/2015-01-02 16_38_48.jpg
2015-01-02 16_38_48,B (Winter),train,trainB/2015-01-02 16_38_48.jpg
2015-01-03 18_27_31,B (Winter),test,testB/2015-01-03 18_27_31.jpg
2015-01-03 22_28_56,B (Winter),train,trainB/2015-01-03 22_28_56.jpg
2015-01-09 10_00_06,B (Winter),train,trainB/2015-01-09 10_00_06.jpg
2015-01-10 09_54_03,A (Summer),train,trainA/2015-01-10 09_54_03.jpg
2015-01-11 13_27_27,B (Winter),train,trainB/2015-01-11 13_27_27.jpg
2015-01-13 23_56_37,B (Winter),train,trainB/2015-01-13 23_56_37.jpg
2015-01-15 07_37_20,B (Winter),test,testB/2015-01-15 07_37_20.jpg
2015-01-17 17_23_41,B (Winter),test,testB/2015-01-17 17_23_41.jpg
2015-01-17 17_28_31,B (Winter),test,testB/2015-01-17 17_28_31.jpg
2015-01-21 07_56_30,B (Winter),test,testB/2015-01-21 07_56_30.jpg
2015-01-25 06_13_28,B (Winter),train,trainB/2015-01-25 06_13_28.jpg
2015-01-25 13_20_28,B (Winter),train,trainB/2015-01-25 13_20_28.jpg
2015-02-02 21_53_51,B (Winter),test,testB/2015-02-02 21_53_51.jpg
2015-02-12 08_22_12,B (Winter),train,trainB/2015-02-12 08_22_12.jpg
2015-02-15 11_47_24,A (Summer),train,trainA/2015-02-15 11_47_24.jpg
2015-02-18 00_02_04,B (Winter),train,trainB/2015-02-18 00_02_04.jpg
2015-02-28 15_38_54,A (Summer),train,trainA/2015-02-28 15_38_54.jpg
2015-03-02 07_32_00,B (Winter),test,testB/2015-03-02 07_32_00.jpg
2015-03-04 21_41_18,B (Winter),train,trainB/2015-03-04 21_41_18.jpg
2015-03-10 21_48_27,B (Winter),train,trainB/2015-03-10 21_48_27.jpg
2015-03-13 15_03_58,B (Winter),train,trainB/2015-03-13 15_03_58.jpg
2015-03-15 12_44_39,B (Winter),train,trainB/2015-03-15 12_44_39.jpg
2015-03-17 14_30_12,B (Winter),train,trainB/2015-03-17 14_30_12.jpg
2015-03-30 19_01_08,B (Winter),train,trainB/2015-03-30 19_01_08.jpg
2015-04-09 07_49_25,B (Winter),train,trainB/2015-04-09 07_49_25.jpg
2015-04-09 07_49_25,A (Summer),train,trainA/2015-04-09 07_49_25.jpg
2015-04-09 19_49_21,B (Winter),test,testB/2015-04-09 19_49_21.jpg
2015-04-10 14_20_11,B (Winter),test,testB/2015-04-10 14_20_11.jpg
2015-04-18 16_49_24,B (Winter),train,trainB/2015-04-18 16_49_24.jpg
2015-04-19 11_46_47,B (Winter),train,trainB/2015-04-19 11_46_47.jpg
2015-04-26 08_54_07,B (Winter),train,trainB/2015-04-26 08_54_07.jpg
2015-05-11 21_41_58,A (Summer),train,trainA/2015-05-11 21_41_58.jpg
2015-05-15 18_26_45,A (Summer),train,trainA/2015-05-15 18_26_45.jpg
2015-05-17 16_13_55,A (Summer),train,trainA/2015-05-17 16_13_55.jpg
2015-05-17 21_01_00,B (Winter),test,testB/2015-05-17 21_01_00.jpg
2015-05-19 03_34_36,A (Summer),train,trainA/2015-05-19 03_34_36.jpg
2015-05-20 19_06_09,A (Summer),train,trainA/2015-05-20 19_06_09.jpg
2015-05-21 20_25_43,A (Summer),train,trainA/2015-05-21 20_25_43.jpg
2015-05-23 15_48_12,A (Summer),train,trainA/2015-05-23 15_48_12.jpg
2015-05-23 17_05_48,A (Summer),train,trainA/2015-05-23 17_05_48.jpg
2015-05-23 23_58_46,A (Summer),train,trainA/2015-05-23 23_58_46.jpg
2015-05-25 09_34_22,A (Summer),train,trainA/2015-05-25 09_34_22.jpg
2015-05-27 05_15_41,B (Winter),test,testB/2015-05-27 05_15_41.jpg
2015-05-28 11_54_11,B (Winter),test,testB/2015-05-28 11_54_11.jpg
2015-05-28 11_58_57,B (Winter),train,trainB/2015-05-28 11_58_57.jpg
2015-05-30 09_24_30,B (Winter),test,testB/2015-05-30 09_24_30.jpg
2015-05-30 13_17_30,B (Winter),test,testB/2015-05-30 13_17_30.jpg
2015-05-30 13_31_57,A (Summer),train,trainA/2015-05-30 13_31_57.jpg
2015-05-31 21_05_47,A (Summer),train,trainA/2015-05-31 21_05_47.jpg
2015-06-01 21_50_37,A (Summer),train,trainA/2015-06-01 21_50_37.jpg
2015-06-02 13_24_38,A (Summer),train,trainA/2015-06-02 13_24_38.jpg
2015-06-03 14_44_31,B (Winter),test,testB/2015-06-03 14_44_31.jpg
2015-06-04 09_08_25,A (Summer),train,trainA/2015-06-04 09_08_25.jpg
2015-06-04 16_36_59,A (Summer),train,trainA/2015-06-04 16_36_59.jpg
2015-06-05 17_02_39,A (Summer),train,trainA/2015-06-05 17_02_39.jpg
2015-06-05 21_45_04,A (Summer),train,trainA/2015-06-05 21_45_04.jpg
2015-06-06 05_45_57,A (Summer),train,trainA/2015-06-06 05_45_57.jpg
2015-06-06 08_28_20,B (Winter),test,testB/2015-06-06 08_28_20.jpg
2015-06-06 12_58_59,A (Summer),train,trainA/2015-06-06 12_58_59.jpg
2015-06-06 17_07_35,A (Summer),train,trainA/2015-06-06 17_07_35.jpg
2015-06-06 17_43_33,A (Summer),train,trainA/2015-06-06 17_43_33.jpg
2015-06-06 19_40_22,A (Summer),train,trainA/2015-06-06 19_40_22.jpg
2015-06-07 01_03_27,A (Summer),train,trainA/2015-06-07 01_03_27.jpg
2015-06-07 16_55_27,A (Summer),train,trainA/2015-06-07 16_55_27.jpg
2015-06-07 20_36_31,B (Winter),test,testB/2015-06-07 20_36_31.jpg
2015-06-08 02_19_32,A (Summer),train,trainA/2015-06-08 02_19_32.jpg
2015-06-08 09_04_57,A (Summer),train,trainA/2015-06-08 09_04_57.jpg
2015-06-09 16_05_38,A (Summer),train,trainA/2015-06-09 16_05_38.jpg
2015-06-09 21_44_40,B (Winter),test,testB/2015-06-09 21_44_40.jpg
2015-06-10 18_31_29,A (Summer),train,trainA/2015-06-10 18_31_29.jpg
2015-06-10 22_52_08,A (Summer),train,trainA/2015-06-10 22_52_08.jpg
2015-06-10 23_35_46,A (Summer),train,trainA/2015-06-10 23_35_46.jpg
2015-06-11 06_24_54,A (Summer),train,trainA/2015-06-11 06_24_54.jpg
2015-06-11 10_18_16,A (Summer),train,trainA/2015-06-11 10_18_16.jpg
2015-06-12 09_24_11,B (Winter),test,testB/2015-06-12 09_24_11.jpg
2015-06-13 02_09_54,A (Summer),train,trainA/2015-06-13 02_09_54.jpg
2015-06-13 06_01_11,B (Winter),test,testB/2015-06-13 06_01_11.jpg
2015-06-13 19_28_56,A (Summer),train,trainA/2015-06-13 19_28_56.jpg
2015-06-13 22_26_12,A (Summer),train,trainA/2015-06-13 22_26_12.jpg
2015-06-14 10_50_00,B (Winter),test,testB/2015-06-14 10_50_00.jpg
2015-06-14 11_29_21,B (Winter),test,testB/2015-06-14 11_29_21.jpg
2015-06-16 15_43_24,A (Summer),train,trainA/2015-06-16 15_43_24.jpg
2015-06-17 02_57_53,A (Summer),train,trainA/2015-06-17 02_57_53.jpg
2015-06-17 18_20_47,A (Summer),train,trainA/2015-06-17 18_20_47.jpg
2015-06-19 20_42_18,A (Summer),train,trainA/2015-06-19 20_42_18.jpg
2015-06-19 21_31_25,A (Summer),train,trainA/2015-06-19 21_31_25.jpg
2015-06-20 05_48_20,B (Winter),test,testB/2015-06-20 05_48_20.jpg
2015-06-20 09_46_17,A (Summer),train,trainA/2015-06-20 09_46_17.jpg
2015-06-20 10_48_25,A (Summer),train,trainA/2015-06-20 10_48_25.jpg
2015-06-20 11_47_02,A (Summer),train,trainA/2015-06-20 11_47_02.jpg
2015-06-20 16_21_04,A (Summer),train,trainA/2015-06-20 16_21_04.jpg
2015-06-20 20_24_39,A (Summer),train,trainA/2015-06-20 20_24_39.jpg
2015-06-21 19_27_03,A (Summer),train,trainA/2015-06-21 19_27_03.jpg
2015-06-22 13_13_50,B (Winter),test,testB/2015-06-22 13_13_50.jpg
2015-06-22 13_14_16,A (Summer),train,trainA/2015-06-22 13_14_16.jpg
2015-06-22 13_59_04,A (Summer),train,trainA/2015-06-22 13_59_04.jpg
2015-06-23 07_47_45,A (Summer),train,trainA/2015-06-23 07_47_45.jpg
2015-06-23 09_56_56,A (Summer),train,trainA/2015-06-23 09_56_56.jpg
2015-06-23 20_22_16,B (Winter),train,trainB/2015-06-23 20_22_16.jpg
2015-06-23 22_07_18,A (Summer),train,trainA/2015-06-23 22_07_18.jpg
2015-06-24 19_13_24,A (Summer),train,trainA/2015-06-24 19_13_24.jpg
2015-06-25 14_30_40,B (Winter),test,testB/2015-06-25 14_30_40.jpg
2015-06-26 11_03_46,A (Summer),train,trainA/2015-06-26 11_03_46.jpg
2015-06-26 12_24_54,A (Summer),train,trainA/2015-06-26 12_24_54.jpg
2015-06-26 19_33_09,A (Summer),train,trainA/2015-06-26 19_33_09.jpg
2015-06-27 04_59_47,A (Summer),train,trainA/2015-06-27 04_59_47.jpg
2015-06-27 11_34_04,A (Summer),train,trainA/2015-06-27 11_34_04.jpg
2015-06-27 13_04_51,B (Winter),test,testB/2015-06-27 13_04_51.jpg
2015-06-27 23_02_09,A (Summer),train,trainA/2015-06-27 23_02_09.jpg
2015-06-28 07_12_03,A (Summer),train,trainA/2015-06-28 07_12_03.jpg
2015-06-28 15_18_05,A (Summer),train,trainA/2015-06-28 15_18_05.jpg
2015-06-29 03_42_43,A (Summer),train,trainA/2015-06-29 03_42_43.jpg
2015-06-29 04_54_24,A (Summer),train,trainA/2015-06-29 04_54_24.jpg
2015-06-29 06_54_44,A (Summer),train,trainA/2015-06-29 06_54_44.jpg
2015-06-29 08_41_20,B (Winter),test,testB/2015-06-29 08_41_20.jpg
2015-06-29 10_47_05,A (Summer),train,trainA/2015-06-29 10_47_05.jpg
2015-06-29 13_45_12,A (Summer),train,trainA/2015-06-29 13_45_12.jpg
2015-06-29 14_59_01,B (Winter),test,testB/2015-06-29 14_59_01.jpg
2015-06-30 10_15_57,A (Summer),train,trainA/2015-06-30 10_15_57.jpg
2015-06-30 22_20_25,A (Summer),train,trainA/2015-06-30 22_20_25.jpg
2015-06-30 22_28_37,A (Summer),train,trainA/2015-06-30 22_28_37.jpg
2015-07-01 01_19_47,A (Summer),train,trainA/2015-07-01 01_19_47.jpg
2015-07-01 17_43_23,A (Summer),train,trainA/2015-07-01 17_43_23.jpg
2015-07-01 23_06_51,B (Winter),test,testB/2015-07-01 23_06_51.jpg
2015-07-01 23_43_46,A (Summer),train,trainA/2015-07-01 23_43_46.jpg
2015-07-02 14_36_54,A (Summer),train,trainA/2015-07-02 14_36_54.jpg
2015-07-02 19_54_16,A (Summer),train,trainA/2015-07-02 19_54_16.jpg
2015-07-03 09_39_09,A (Summer),train,trainA/2015-07-03 09_39_09.jpg
2015-07-03 12_24_26,A (Summer),train,trainA/2015-07-03 12_24_26.jpg
2015-07-03 14_35_56,A (Summer),train,trainA/2015-07-03 14_35_56.jpg
2015-07-03 20_07_21,B (Winter),test,testB/2015-07-03 20_07_21.jpg
2015-07-03 20_11_57,A (Summer),train,trainA/2015-07-03 20_11_57.jpg
2015-07-04 01_15_17,A (Summer),train,trainA/2015-07-04 01_15_17.jpg
2015-07-04 07_00_01,B (Winter),test,testB/2015-07-04 07_00_01.jpg
2015-07-04 13_01_03,A (Summer),train,trainA/2015-07-04 13_01_03.jpg
2015-07-04 13_34_49,A (Summer),train,trainA/2015-07-04 13_34_49.jpg
2015-07-04 20_23_40,B (Winter),test,testB/2015-07-04 20_23_40.jpg
2015-07-04 20_55_17,A (Summer),train,trainA/2015-07-04 20_55_17.jpg
2015-07-05 08_23_14,A (Summer),train,trainA/2015-07-05 08_23_14.jpg
2015-07-05 15_04_07,B (Winter),train,trainB/2015-07-05 15_04_07.jpg
2015-07-05 17_31_57,A (Summer),train,trainA/2015-07-05 17_31_57.jpg
2015-07-06 02_19_05,A (Summer),train,trainA/2015-07-06 02_19_05.jpg
2015-07-06 10_53_44,A (Summer),train,trainA/2015-07-06 10_53_44.jpg
2015-07-06 20_03_53,A (Summer),train,trainA/2015-07-06 20_03_53.jpg
2015-07-06 20_20_50,B (Winter),test,testB/2015-07-06 20_20_50.jpg
2015-07-07 03_38_10,B (Winter),test,testB/2015-07-07 03_38_10.jpg
2015-07-07 07_13_05,A (Summer),train,trainA/2015-07-07 07_13_05.jpg
2015-07-07 13_29_22,A (Summer),train,trainA/2015-07-07 13_29_22.jpg
2015-07-08 02_02_31,B (Winter),test,testB/2015-07-08 02_02_31.jpg
2015-07-08 03_55_25,A (Summer),train,trainA/2015-07-08 03_55_25.jpg
2015-07-08 10_20_10,B (Winter),test,testB/2015-07-08 10_20_10.jpg
2015-07-08 19_36_38,A (Summer),train,trainA/2015-07-08 19_36_38.jpg
2015-07-09 09_49_16,A (Summer),train,trainA/2015-07-09 09_49_16.jpg
2015-07-10 08_24_46,A (Summer),train,trainA/2015-07-10 08_24_46.jpg
2015-07-10 13_15_18,A (Summer),train,trainA/2015-07-10 13_15_18.jpg
2015-07-10 13_16_51,B (Winter),test,testB/2015-07-10 13_16_51.jpg
2015-07-10 14_27_51,B (Winter),test,testB/2015-07-10 14_27_51.jpg
2015-07-11 20_31_28,A (Summer),train,trainA/2015-07-11 20_31_28.jpg
2015-07-12 14_23_43,A (Summer),train,trainA/2015-07-12 14_23_43.jpg
2015-07-12 16_20_15,A (Summer),train,trainA/2015-07-12 16_20_15.jpg
2015-07-12 18_56_43,A (Summer),train,trainA/2015-07-12 18_56_43.jpg
2015-07-12 20_08_05,A (Summer),train,trainA/2015-07-12 20_08_05.jpg
2015-07-12 20_23_26,A (Summer),train,trainA/2015-07-12 20_23_26.jpg
2015-07-13 06_02_24,A (Summer),train,trainA/2015-07-13 06_02_24.jpg
2015-07-13 12_46_24,A (Summer),train,trainA/2015-07-13 12_46_24.jpg
2015-07-13 21_23_36,A (Summer),train,trainA/2015-07-13 21_23_36.jpg
2015-07-14 17_40_16,A (Summer),train,trainA/2015-07-14 17_40_16.jpg
2015-07-15 00_19_32,A (Summer),train,trainA/2015-07-15 00_19_32.jpg
2015-07-15 00_39_20,B (Winter),test,testB/2015-07-15 00_39_20.jpg
2015-07-15 07_47_12,A (Summer),train,trainA/2015-07-15 07_47_12.jpg
2015-07-15 11_58_01,B (Winter),test,testB/2015-07-15 11_58_01.jpg
2015-07-15 18_54_09,A (Summer),train,trainA/2015-07-15 18_54_09.jpg
2015-07-16 19_47_18,A (Summer),train,trainA/2015-07-16 19_47_18.jpg
2015-07-16 21_34_39,A (Summer),train,trainA/2015-07-16 21_34_39.jpg
2015-07-16 21_44_25,A (Summer),train,trainA/2015-07-16 21_44_25.jpg
2015-07-17 05_30_20,B (Winter),test,testB/2015-07-17 05_30_20.jpg
2015-07-17 19_24_18,A (Summer),train,trainA/2015-07-17 19_24_18.jpg
2015-07-17 20_20_31,B (Winter),test,testB/2015-07-17 20_20_31.jpg
2015-07-18 04_50_54,A (Summer),train,trainA/2015-07-18 04_50_54.jpg
2015-07-18 13_50_14,A (Summer),train,trainA/2015-07-18 13_50_14.jpg
2015-07-19 07_39_45,A (Summer),train,trainA/2015-07-19 07_39_45.jpg
2015-07-19 16_27_43,A (Summer),train,trainA/2015-07-19 16_27_43.jpg
2015-07-19 16_54_03,A (Summer),train,trainA/2015-07-19 16_54_03.jpg
2015-07-19 20_28_53,A (Summer),train,trainA/2015-07-19 20_28_53.jpg
2015-07-20 10_38_12,A (Summer),train,trainA/2015-07-20 10_38_12.jpg
2015-07-20 17_39_23,A (Summer),train,trainA/2015-07-20 17_39_23.jpg
2015-07-20 21_30_35,A (Summer),train,trainA/2015-07-20 21_30_35.jpg
2015-07-20 21_59_53,A (Summer),train,trainA/2015-07-20 21_59_53.jpg
2015-07-21 21_10_13,A (Summer),train,trainA/2015-07-21 21_10_13.jpg
2015-07-22 12_32_56,A (Summer),train,trainA/2015-07-22 12_32_56.jpg
2015-07-22 19_45_43,A (Summer),train,trainA/2015-07-22 19_45_43.jpg
2015-07-23 09_18_31,B (Winter),test,testB/2015-07-23 09_18_31.jpg
2015-07-23 09_56_29,A (Summer),train,trainA/2015-07-23 09_56_29.jpg
2015-07-23 12_51_24,A (Summer),train,trainA/2015-07-23 12_51_24.jpg
2015-07-23 19_06_35,A (Summer),train,trainA/2015-07-23 19_06_35.jpg
2015-07-24 14_22_17,A (Summer),train,trainA/2015-07-24 14_22_17.jpg
2015-07-25 16_30_37,A (Summer),train,trainA/2015-07-25 16_30_37.jpg
2015-07-25 17_59_51,B (Winter),test,testB/2015-07-25 17_59_51.jpg
2015-07-25 21_40_48,A (Summer),train,trainA/2015-07-25 21_40_48.jpg
2015-07-26 08_24_59,A (Summer),train,trainA/2015-07-26 08_24_59.jpg
2015-07-26 18_54_20,B (Winter),test,testB/2015-07-26 18_54_20.jpg
2015-07-27 01_29_59,A (Summer),train,trainA/2015-07-27 01_29_59.jpg
2015-07-28 11_01_03,A (Summer),train,trainA/2015-07-28 11_01_03.jpg
2015-07-28 12_36_04,A (Summer),train,trainA/2015-07-28 12_36_04.jpg
2015-07-28 16_40_35,A (Summer),train,trainA/2015-07-28 16_40_35.jpg
2015-07-28 18_17_21,B (Winter),test,testB/2015-07-28 18_17_21.jpg
2015-07-28 20_02_28,A (Summer),train,trainA/2015-07-28 20_02_28.jpg
2015-07-29 10_38_50,B (Winter),test,testB/2015-07-29 10_38_50.jpg
2015-07-29 16_46_14,A (Summer),train,trainA/2015-07-29 16_46_14.jpg
2015-07-29 20_31_04,A (Summer),train,trainA/2015-07-29 20_31_04.jpg
2015-07-30 04_44_07,A (Summer),train,trainA/2015-07-30 04_44_07.jpg
2015-07-30 13_20_47,A (Summer),train,trainA/2015-07-30 13_20_47.jpg
2015-07-30 18_49_03,A (Summer),train,trainA/2015-07-30 18_49_03.jpg
2015-07-31 19_11_25,A (Summer),train,trainA/2015-07-31 19_11_25.jpg
2015-07-31 23_33_26,A (Summer),train,trainA/2015-07-31 23_33_26.jpg
2015-08-01 00_00_00,B (Winter),test,testB/2015-08-01 00_00_00.jpg
2015-08-01 11_22_59,A (Summer),train,trainA/2015-08-01 11_22_59.jpg
2015-08-01 13_30_47,A (Summer),train,trainA/2015-08-01 13_30_47.jpg
2015-08-01 14_23_02,A (Summer),train,trainA/2015-08-01 14_23_02.jpg
2015-08-01 14_49_46,A (Summer),train,trainA/2015-08-01 14_49_46.jpg
2015-08-01 20_02_54,A (Summer),train,trainA/2015-08-01 20_02_54.jpg
2015-08-01 20_10_37,A (Summer),train,trainA/2015-08-01 20_10_37.jpg
2015-08-02 02_14_24,A (Summer),train,trainA/2015-08-02 02_14_24.jpg
2015-08-02 06_38_35,A (Summer),train,trainA/2015-08-02 06_38_35.jpg
2015-08-03 04_53_52,A (Summer),train,trainA/2015-08-03 04_53_52.jpg
2015-08-03 07_48_51,B (Winter),test,testB/2015-08-03 07_48_51.jpg
2015-08-03 16_06_49,A (Summer),train,trainA/2015-08-03 16_06_49.jpg
2015-08-04 00_09_46,A (Summer),train,trainA/2015-08-04 00_09_46.jpg
2015-08-04 07_29_52,A (Summer),train,trainA/2015-08-04 07_29_52.jpg
2015-08-04 09_32_49,A (Summer),train,trainA/2015-08-04 09_32_49.jpg
2015-08-04 16_23_36,A (Summer),train,trainA/2015-08-04 16_23_36.jpg
2015-08-05 00_35_43,A (Summer),train,trainA/2015-08-05 00_35_43.jpg
2015-08-05 11_09_23,A (Summer),train,trainA/2015-08-05 11_09_23.jpg
2015-08-05 14_25_34,B (Winter),train,trainB/2015-08-05 14_25_34.jpg
2015-08-06 01_05_04,A (Summer),train,trainA/2015-08-06 01_05_04.jpg
2015-08-06 01_27_50,B (Winter),test,testB/2015-08-06 01_27_50.jpg
2015-08-06 15_28_46,A (Summer),train,trainA/2015-08-06 15_28_46.jpg
2015-08-06 15_45_40,B (Winter),test,testB/2015-08-06 15_45_40.jpg
2015-08-07 17_10_41,B (Winter),test,testB/2015-08-07 17_10_41.jpg
2015-08-08 14_49_32,A (Summer),train,trainA/2015-08-08 14_49_32.jpg
2015-08-09 03_22_06,A (Summer),train,trainA/2015-08-09 03_22_06.jpg
2015-08-09 19_35_44,A (Summer),train,trainA/2015-08-09 19_35_44.jpg
2015-08-10 13_39_30,B (Winter),test,testB/2015-08-10 13_39_30.jpg
2015-08-11 22_24_48,B (Winter),train,trainB/2015-08-11 22_24_48.jpg
2015-08-12 19_56_20,B (Winter),test,testB/2015-08-12 19_56_20.jpg
2015-08-12 21_51_34,A (Summer),train,trainA/2015-08-12 21_51_34.jpg
2015-08-12 21_53_23,A (Summer),train,trainA/2015-08-12 21_53_23.jpg
2015-08-13 00_33_40,B (Winter),test,testB/2015-08-13 00_33_40.jpg
2015-08-13 07_30_33,A (Summer),train,trainA/2015-08-13 07_30_33.jpg
2015-08-13 20_10_21,B (Winter),test,testB/2015-08-13 20_10_21.jpg
2015-08-14 10_29_18,A (Summer),train,trainA/2015-08-14 10_29_18.jpg
2015-08-14 12_30_00,B (Winter),test,testB/2015-08-14 12_30_00.jpg
2015-08-14 12_55_32,A (Summer),train,trainA/2015-08-14 12_55_32.jpg
2015-08-14 12_56_56,A (Summer),train,trainA/2015-08-14 12_56_56.jpg
2015-08-14 13_39_03,A (Summer),train,trainA/2015-08-14 13_39_03.jpg
2015-08-14 15_49_40,B (Winter),test,testB/2015-08-14 15_49_40.jpg
2015-08-14 20_07_17,A (Summer),train,trainA/2015-08-14 20_07_17.jpg
2015-08-14 22_12_14,A (Summer),train,trainA/2015-08-14 22_12_14.jpg
2015-08-15 10_34_54,A (Summer),train,trainA/2015-08-15 10_34_54.jpg
2015-08-16 11_20_48,A (Summer),train,trainA/2015-08-16 11_20_48.jpg
2015-08-16 12_54_47,A (Summer),train,trainA/2015-08-16 12_54_47.jpg
2015-08-17 06_31_45,A (Summer),train,trainA/2015-08-17 06_31_45.jpg
2015-08-17 20_02_54,A (Summer),train,trainA/2015-08-17 20_02_54.jpg
2015-08-17 22_10_28,A (Summer),train,trainA/2015-08-17 22_10_28.jpg
2015-08-19 00_39_56,A (Summer),train,trainA/2015-08-19 00_39_56.jpg
2015-08-19 19_35_22,A (Summer),train,trainA/2015-08-19 19_35_22.jpg
2015-08-20 00_10_31,B (Winter),test,testB/2015-08-20 00_10_31.jpg
2015-08-20 22_18_52,A (Summer),train,trainA/2015-08-20 22_18_52.jpg
2015-08-21 12_04_14,B (Winter),train,trainB/2015-08-21 12_04_14.jpg
2015-08-22 16_21_52,A (Summer),train,trainA/2015-08-22 16_21_52.jpg
2015-08-23 02_18_34,A (Summer),train,trainA/2015-08-23 02_18_34.jpg
